station_id,sensor_name,sensor_code,quantity,unit,dt,value,lat,lon,codseqst,point,quota,aggiornamento,gestore,provincia
ABR_FRANCAVILLA_AL_MARE,Abruzzo Virtual - Francavilla al Mare,VV,Velocità vento,m/s,2026-04-10T20:30,0.56,42.42,14.28,8842421428,"{""type"": ""Point"", ""coordinates"": [14.28, 42.42]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FRANCAVILLA_AL_MARE,Abruzzo Virtual - Francavilla al Mare,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.42,14.28,8842421428,"{""type"": ""Point"", ""coordinates"": [14.28, 42.42]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_ORTONA,Abruzzo Virtual - Ortona,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.2,42.35,14.4,884235144,"{""type"": ""Point"", ""coordinates"": [14.4, 42.35]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_ORTONA,Abruzzo Virtual - Ortona,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1005.6,42.35,14.4,884235144,"{""type"": ""Point"", ""coordinates"": [14.4, 42.35]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_ORTONA,Abruzzo Virtual - Ortona,VV,Velocità vento,m/s,2026-04-10T20:30,0.92,42.35,14.4,884235144,"{""type"": ""Point"", ""coordinates"": [14.4, 42.35]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_ORTONA,Abruzzo Virtual - Ortona,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.35,14.4,884235144,"{""type"": ""Point"", ""coordinates"": [14.4, 42.35]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_VITO_CHIETINO,Abruzzo Virtual - San Vito Chietino,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.9,42.3,14.44,884231444,"{""type"": ""Point"", ""coordinates"": [14.44, 42.3]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_VITO_CHIETINO,Abruzzo Virtual - San Vito Chietino,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1012.9,42.3,14.44,884231444,"{""type"": ""Point"", ""coordinates"": [14.44, 42.3]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_VITO_CHIETINO,Abruzzo Virtual - San Vito Chietino,VV,Velocità vento,m/s,2026-04-10T20:30,0.94,42.3,14.44,884231444,"{""type"": ""Point"", ""coordinates"": [14.44, 42.3]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_VITO_CHIETINO,Abruzzo Virtual - San Vito Chietino,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.3,14.44,884231444,"{""type"": ""Point"", ""coordinates"": [14.44, 42.3]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FOSSACESIA,Abruzzo Virtual - Fossacesia,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,13.8,42.24,14.48,8842241448,"{""type"": ""Point"", ""coordinates"": [14.48, 42.24]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FOSSACESIA,Abruzzo Virtual - Fossacesia,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,996.5,42.24,14.48,8842241448,"{""type"": ""Point"", ""coordinates"": [14.48, 42.24]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FOSSACESIA,Abruzzo Virtual - Fossacesia,VV,Velocità vento,m/s,2026-04-10T20:30,0.31,42.24,14.48,8842241448,"{""type"": ""Point"", ""coordinates"": [14.48, 42.24]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_FOSSACESIA,Abruzzo Virtual - Fossacesia,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.24,14.48,8842241448,"{""type"": ""Point"", ""coordinates"": [14.48, 42.24]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_CASALBORDINO,Abruzzo Virtual - Casalbordino,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.5,42.19,14.58,8842191458,"{""type"": ""Point"", ""coordinates"": [14.58, 42.19]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_CASALBORDINO,Abruzzo Virtual - Casalbordino,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1002.2,42.19,14.58,8842191458,"{""type"": ""Point"", ""coordinates"": [14.58, 42.19]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_CASALBORDINO,Abruzzo Virtual - Casalbordino,VV,Velocità vento,m/s,2026-04-10T20:30,0.28,42.19,14.58,8842191458,"{""type"": ""Point"", ""coordinates"": [14.58, 42.19]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_CASALBORDINO,Abruzzo Virtual - Casalbordino,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.19,14.58,8842191458,"{""type"": ""Point"", ""coordinates"": [14.58, 42.19]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_VASTO,Abruzzo Virtual - Vasto,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.0,42.11,14.71,8842111471,"{""type"": ""Point"", ""coordinates"": [14.71, 42.11]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_VASTO,Abruzzo Virtual - Vasto,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,997.9,42.11,14.71,8842111471,"{""type"": ""Point"", ""coordinates"": [14.71, 42.11]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_VASTO,Abruzzo Virtual - Vasto,VV,Velocità vento,m/s,2026-04-10T20:30,0.81,42.11,14.71,8842111471,"{""type"": ""Point"", ""coordinates"": [14.71, 42.11]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_VASTO,Abruzzo Virtual - Vasto,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.11,14.71,8842111471,"{""type"": ""Point"", ""coordinates"": [14.71, 42.11]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_SALVO,Abruzzo Virtual - San Salvo,TARIA2M,Temperatura aria a 2m,°C,2026-04-10T20:30,14.2,42.04,14.73,8842041473,"{""type"": ""Point"", ""coordinates"": [14.73, 42.04]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_SALVO,Abruzzo Virtual - San Salvo,PRESS,Pressione atmosferica,hPa,2026-04-10T20:30,1002.5,42.04,14.73,8842041473,"{""type"": ""Point"", ""coordinates"": [14.73, 42.04]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_SALVO,Abruzzo Virtual - San Salvo,VV,Velocità vento,m/s,2026-04-10T20:30,0.28,42.04,14.73,8842041473,"{""type"": ""Point"", ""coordinates"": [14.73, 42.04]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
ABR_SAN_SALVO,Abruzzo Virtual - San Salvo,PREC,Precipitazione,mm,2026-04-10T20:30,0.0,42.04,14.73,8842041473,"{""type"": ""Point"", ""coordinates"": [14.73, 42.04]}",5.0,2026-04-10T20:35:59,ARTA_VIRTUAL,Abruzzo
