station_id,sensor_id,sensor_code,sensor_name,quantity,unit,dt,value,lat,lon,station_name
9,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
9,3,U,Igrometro,,%,2026-06-21 16:00:00,45.5,46.118391,13.494746,Azzida
9,48,CAR,Corrente di carica,,mA,2026-06-21 16:00:00,96.0,46.118391,13.494746,Azzida
9,49,SCAR,Corrente di scarica,,mA,2026-06-21 16:00:00,58.0,46.118391,13.494746,Azzida
9,143,STSpluv (RAW),Stato Pluv (RAW),,sts,2026-06-21 16:00:00,0.0,46.118391,13.494746,Azzida
10,85,P_1h,Pioggia oraria,,mm,2026-06-21 16:00:00,0.0,46.192811,12.563615,Barcis
10,1,RR,RR,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,2,T,Temperatura aria,,°C,2026-06-21 16:15:00,28.8266666666667,46.192811,12.563615,Barcis
10,3,U,Igrometro,,%,2026-06-21 16:15:00,58.8666666666667,46.192811,12.563615,Barcis
10,18,RG,Radiazione globale,,W/m2,2026-06-21 16:15:00,63.1666666666667,46.192811,12.563615,Barcis
10,30,P,Pluviometro,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,52,Prec_5_min,Precipitazione 5 min,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,53,Prec_60_min,Precipitazione 60 min,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,54,Prec_3_ore,Precipitazione 3 ore,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
10,55,Prec_6_ore,Precipitazione 6 ore,,mm,2026-06-21 16:15:00,0.0,46.192811,12.563615,Barcis
