station_id,station_name,variable,value,dt,lat,lon,gestore,source
ADRIATIC::MH_dpcn-marche_Metauro,Metauro,TARIA2M,30.0,2026-06-21 16:00:00+00:00,43.76256,12.96747,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Misa,Misa,TARIA2M,30.8,2026-06-21 16:00:00+00:00,43.66254,13.16497,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Moie,Moie,TARIA2M,33.4,2026-06-21 16:00:00+00:00,43.49617,13.12579,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Bove_Sud,Monte Bove Sud,TARIA2M,19.5,2026-06-21 16:00:00+00:00,42.9119,13.1892,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Carpegna,Monte Carpegna,TARIA2M,21.0,2026-06-21 15:30:00+00:00,43.80088,12.32015,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Nerone,Monte Nerone,TARIA2M,20.8,2026-06-21 16:00:00+00:00,43.55328,12.52087,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Paganuccio,Monte Paganuccio,TARIA2M,24.6,2026-06-21 16:00:00+00:00,43.6281,12.75872,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Petrano,Monte Petrano,TARIA2M,23.1,2026-06-21 16:00:00+00:00,43.5153,12.62183,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Prata,Monte Prata,TARIA2M,19.8,2026-06-21 16:00:00+00:00,42.8736,13.205,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Monte_Valvasseto,Monte Valvasseto,TARIA2M,19.8,2026-06-21 16:00:00+00:00,43.00013,13.23803,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Montecavallo,Montecavallo,TARIA2M,26.8,2026-06-21 16:00:00+00:00,42.98368,12.99405,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Montefano,Montefano,TARIA2M,30.9,2026-06-21 16:00:00+00:00,43.4094,13.4369,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Montemonaco,Montemonaco,TARIA2M,26.7,2026-06-21 16:00:00+00:00,42.8997,13.3253,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Mozzano,Mozzano,TARIA2M,31.1,2026-06-21 16:00:00+00:00,42.84965,13.53753,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Musone,Musone,TARIA2M,33.3,2026-06-21 16:00:00+00:00,43.4756,13.38844,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Osimo_Monteragolo,Osimo Monteragolo,TARIA2M,34.7,2026-06-21 16:00:00+00:00,43.49232,13.50175,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Passatempo,Passatempo,TARIA2M,31.9,2026-06-21 16:00:00+00:00,43.44728,13.4492,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pennabilli,Pennabilli,TARIA2M,26.7,2026-06-21 16:00:00+00:00,43.81972,12.27417,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pergola,Pergola,TARIA2M,30.6,2026-06-21 16:00:00+00:00,43.56863,12.84411,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Piagge,Piagge,TARIA2M,30.1,2026-06-21 16:00:00+00:00,43.7375,12.96922,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pian_di_Pieca,Pian di Pieca,TARIA2M,29.6,2026-06-21 16:00:00+00:00,43.08003,13.28157,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pianello_di_Cagli,Pianello di Cagli,TARIA2M,29.5,2026-06-21 15:30:00+00:00,43.51215,12.55335,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pievebovigliana,Pievebovigliana,TARIA2M,31.4,2026-06-21 16:00:00+00:00,43.07257,13.0869,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pintura_di_Bolognola,Pintura di Bolognola,TARIA2M,21.9,2026-06-21 16:00:00+00:00,42.9911,13.2392,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Piobbico,Piobbico,TARIA2M,29.2,2026-06-21 16:00:00+00:00,43.58673,12.5152,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pioraco_2,Pioraco 2,TARIA2M,30.8,2026-06-21 16:00:00+00:00,43.18112,12.97333,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Piscina_Acquasanta_Terme,Piscina Acquasanta Terme,TARIA2M,29.5,2026-06-21 16:00:00+00:00,42.76832,13.40897,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Pizzo_Tre_Vescovi,Pizzo Tre Vescovi,TARIA2M,20.7,2026-06-21 16:00:00+00:00,42.9539,13.205,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Poggio_San_Vicino,Poggio San Vicino,TARIA2M,28.2,2026-06-21 16:00:00+00:00,43.36842,13.07953,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Porto_S.Elpidio,Porto S.Elpidio,TARIA2M,27.1,2026-06-21 16:00:00+00:00,43.23261,13.77223,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Potenza_1,Potenza 1,TARIA2M,33.4,2026-06-21 16:00:00+00:00,43.22954,13.18845,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Ripatransone,Ripatransone,TARIA2M,28.8,2026-06-21 16:00:00+00:00,42.99213,13.785,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Rostighello,Rostighello,TARIA2M,30.2,2026-06-21 16:00:00+00:00,43.43805,13.53805,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_San_Benedetto,San Benedetto,TARIA2M,28.2,2026-06-21 16:00:00+00:00,42.9333,13.8892,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_San_Giovanni,San Giovanni,TARIA2M,27.0,2026-06-21 16:00:00+00:00,43.3886,13.0417,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sant_Angelo_in_Pontano,Sant Angelo in Pontano,TARIA2M,31.3,2026-06-21 16:00:00+00:00,43.104,13.399,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sant_Angelo_in_Vado,Sant Angelo in Vado,TARIA2M,32.1,2026-06-21 16:00:00+00:00,43.66678,12.4102,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sassoferrato,Sassoferrato,TARIA2M,31.9,2026-06-21 16:00:00+00:00,43.42498,12.85635,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sassotetto,Sassotetto,TARIA2M,20.6,2026-06-21 16:00:00+00:00,43.0067,13.2417,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sefro,Sefro,TARIA2M,31.1,2026-06-21 16:00:00+00:00,43.15903,12.97075,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Senigallia,Senigallia,TARIA2M,29.6,2026-06-21 16:00:00+00:00,43.70103,13.20577,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Serralta,Serralta,TARIA2M,28.5,2026-06-21 16:00:00+00:00,43.3158,13.1886,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Serravalle_di_Carda,Serravalle di Carda,TARIA2M,25.6,2026-06-21 16:00:00+00:00,43.54828,12.48647,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Serravalle_di_Chienti,Serravalle di Chienti,TARIA2M,27.5,2026-06-21 16:00:00+00:00,43.03055,12.9175,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sibilla,Sibilla,TARIA2M,18.5,2026-06-21 16:00:00+00:00,42.895,13.27,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Sorti,Sorti,TARIA2M,28.1,2026-06-21 16:00:00+00:00,43.11957,12.95295,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Spindoli,Spindoli,TARIA2M,29.8,2026-06-21 16:00:00+00:00,43.19405,12.90042,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Svarchi,Svarchi,TARIA2M,29.8,2026-06-21 16:00:00+00:00,43.47547,13.59435,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Tronto,Tronto,TARIA2M,29.3,2026-06-21 16:00:00+00:00,42.85223,13.65146,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Umito,Umito,TARIA2M,27.5,2026-06-21 16:00:00+00:00,42.73742,13.40658,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Urbania,Urbania,TARIA2M,31.3,2026-06-21 16:00:00+00:00,43.65342,12.55213,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Urbino,Urbino,TARIA2M,28.7,2026-06-21 16:00:00+00:00,43.7233,12.6369,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Ussita,Ussita,TARIA2M,28.3,2026-06-21 16:00:00+00:00,42.9436,13.1425,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Villa_Fastiggi,Villa Fastiggi,TARIA2M,32.8,2026-06-21 16:00:00+00:00,43.8906,12.8694,MeteoHub_dpcn-marche,ADRIATIC
ADRIATIC::MH_dpcn-marche_Villa_Potenza,Villa Potenza,TARIA2M,32.5,2026-06-21 16:00:00+00:00,43.32726,13.42604,MeteoHub_dpcn-marche,ADRIATIC
ARPAE::STA_43.7882_12.1427,ARPAE Station STA_43.7882_12.1427,TARIA2M,27.30000000000001,2026-06-21 13:30:00+00:00,43.78817,12.14274,ARPAE,ARPAE
ARPAE::STA_43.7942_12.0047,ARPAE Station STA_43.7942_12.0047,TARIA2M,25.700000000000045,2026-06-21 13:30:00+00:00,43.79417,12.00472,ARPAE,ARPAE
ARPAE::STA_43.8199_12.2741,ARPAE Station STA_43.8199_12.2741,TARIA2M,27.80000000000001,2026-06-21 13:30:00+00:00,43.81986,12.27411,ARPAE,ARPAE
ARPAE::STA_43.8318_11.8377,ARPAE Station STA_43.8318_11.8377,TARIA2M,22.90000000000004,2026-06-21 13:00:00+00:00,43.83175,11.83771,ARPAE,ARPAE
ARPAE::STA_43.846_12.0357,ARPAE Station STA_43.846_12.0357,TARIA2M,22.90000000000004,2026-06-21 13:30:00+00:00,43.84597,12.03572,ARPAE,ARPAE
ARPAE::STA_43.8701_11.8387,ARPAE Station STA_43.8701_11.8387,TARIA2M,27.100000000000023,2026-06-21 13:00:00+00:00,43.87008,11.83866,ARPAE,ARPAE
ARPAE::STA_43.8718_11.7472,ARPAE Station STA_43.8718_11.7472,TARIA2M,24.30000000000001,2026-06-21 13:00:00+00:00,43.87178,11.7472,ARPAE,ARPAE
ARPAE::STA_43.8739_12.6697,ARPAE Station STA_43.8739_12.6697,TARIA2M,30.700000000000045,2026-06-21 13:30:00+00:00,43.87389,12.66972,ARPAE,ARPAE
ARPAE::STA_43.8908_12.0863,ARPAE Station STA_43.8908_12.0863,TARIA2M,29.80000000000001,2026-06-21 13:15:00+00:00,43.89078,12.08634,ARPAE,ARPAE
ARPAE::STA_43.9011_12.2861,ARPAE Station STA_43.9011_12.2861,TARIA2M,31.600000000000023,2026-06-21 13:30:00+00:00,43.90111,12.28611,ARPAE,ARPAE
ARPAE::STA_43.9031_11.7992,ARPAE Station STA_43.9031_11.7992,TARIA2M,26.5,2026-06-21 13:00:00+00:00,43.90315,11.79916,ARPAE,ARPAE
ARPAE::STA_43.9071_11.7931,ARPAE Station STA_43.9071_11.7931,TARIA2M,27.80000000000001,2026-06-21 13:30:00+00:00,43.90708,11.79314,ARPAE,ARPAE
ARPAE::STA_43.9226_11.9577,ARPAE Station STA_43.9226_11.9577,TARIA2M,26.600000000000023,2026-06-21 13:30:00+00:00,43.92264,11.95766,ARPAE,ARPAE
ARPAE::STA_43.9243_11.7933,ARPAE Station STA_43.9243_11.7933,TARIA2M,23.80000000000001,2026-06-21 13:30:00+00:00,43.92426,11.7933,ARPAE,ARPAE
ARPAE::STA_43.9252_11.8919,ARPAE Station STA_43.9252_11.8919,TARIA2M,30.100000000000023,2026-06-21 13:00:00+00:00,43.92525,11.89186,ARPAE,ARPAE
ARPAE::STA_43.9261_12.7114,ARPAE Station STA_43.9261_12.7114,TARIA2M,32.24000000000001,2026-06-21 13:30:00+00:00,43.9261,12.71139,ARPAE,ARPAE
ARPAE::STA_43.927_12.5806,ARPAE Station STA_43.927_12.5806,TARIA2M,30.40000000000004,2026-06-21 10:30:00+00:00,43.92705,12.58065,ARPAE,ARPAE
ARPAE::STA_43.9375_12.4465,ARPAE Station STA_43.9375_12.4465,TARIA2M,27.90000000000004,2026-06-21 13:00:00+00:00,43.93753,12.44649,ARPAE,ARPAE
ARPAE::STA_43.9525_12.5362,ARPAE Station STA_43.9525_12.5362,TARIA2M,32.09000000000003,2026-06-21 13:30:00+00:00,43.95249,12.53622,ARPAE,ARPAE
ARPAE::STA_43.9585_12.7394,ARPAE Station STA_43.9585_12.7394,TARIA2M,32.10000000000002,2026-06-21 13:30:00+00:00,43.95847,12.7394,ARPAE,ARPAE
ARPAE::STA_43.9776_12.3028,ARPAE Station STA_43.9776_12.3028,TARIA2M,30.700000000000045,2026-06-21 13:00:00+00:00,43.97765,12.30275,ARPAE,ARPAE
ARPAE::STA_43.9935_11.9453,ARPAE Station STA_43.9935_11.9453,TARIA2M,29.600000000000023,2026-06-21 13:30:00+00:00,43.99349,11.9453,ARPAE,ARPAE
ARPAE::STA_43.9969_12.1687,ARPAE Station STA_43.9969_12.1687,TARIA2M,30.0,2026-06-21 13:00:00+00:00,43.99691,12.16866,ARPAE,ARPAE
ARPAE::STA_44.0004_12.6552,ARPAE Station STA_44.0004_12.6552,TARIA2M,30.78000000000003,2026-06-21 13:30:00+00:00,44.00035,12.65516,ARPAE,ARPAE
ARPAE::STA_44.0325_12.0433,ARPAE Station STA_44.0325_12.0433,TARIA2M,31.700000000000045,2026-06-21 13:30:00+00:00,44.03248,12.04326,ARPAE,ARPAE
ARPAE::STA_44.0346_12.5005,ARPAE Station STA_44.0346_12.5005,TARIA2M,33.5,2026-06-21 13:30:00+00:00,44.03456,12.5005,ARPAE,ARPAE
ARPAE::STA_44.0411_11.9819,ARPAE Station STA_44.0411_11.9819,TARIA2M,31.71000000000004,2026-06-21 13:30:00+00:00,44.04111,11.9819,ARPAE,ARPAE
ARPAE::STA_44.0565_12.5455,ARPAE Station STA_44.0565_12.5455,TARIA2M,35.200000000000045,2026-06-21 13:00:00+00:00,44.05651,12.54549,ARPAE,ARPAE
ARPAE::STA_44.056_11.8431,ARPAE Station STA_44.056_11.8431,TARIA2M,31.600000000000023,2026-06-21 13:30:00+00:00,44.05597,11.84312,ARPAE,ARPAE
ARPAE::STA_44.0592_12.5735,ARPAE Station STA_44.0592_12.5735,TARIA2M,31.65000000000004,2026-06-21 13:30:00+00:00,44.05919,12.57354,ARPAE,ARPAE
ARPAE::STA_44.0608_11.3976,ARPAE Station STA_44.0608_11.3976,TARIA2M,28.100000000000023,2026-06-21 13:30:00+00:00,44.06085,11.39765,ARPAE,ARPAE
ARPAE::STA_44.0719_11.8724,ARPAE Station STA_44.0719_11.8724,TARIA2M,27.90000000000004,2026-06-21 13:30:00+00:00,44.07186,11.87238,ARPAE,ARPAE
ARPAE::STA_44.0816_11.033,ARPAE Station STA_44.0816_11.033,TARIA2M,27.700000000000045,2026-06-21 13:00:00+00:00,44.08158,11.03296,ARPAE,ARPAE
ARPAE::STA_44.0857_12.2068,ARPAE Station STA_44.0857_12.2068,TARIA2M,31.90000000000004,2026-06-21 13:30:00+00:00,44.08571,12.20682,ARPAE,ARPAE
ARPAE::STA_44.089_12.2746,ARPAE Station STA_44.089_12.2746,TARIA2M,33.370000000000005,2026-06-21 13:30:00+00:00,44.08903,12.27459,ARPAE,ARPAE
ARPAE::STA_44.1096_11.1693,ARPAE Station STA_44.1096_11.1693,TARIA2M,27.0,2026-06-21 13:30:00+00:00,44.10962,11.16931,ARPAE,ARPAE
ARPAE::STA_44.1183_11.0056,ARPAE Station STA_44.1183_11.0056,TARIA2M,28.100000000000023,2026-06-21 13:30:00+00:00,44.11827,11.00561,ARPAE,ARPAE
ARPAE::STA_44.122_11.3747,ARPAE Station STA_44.122_11.3747,TARIA2M,33.10000000000002,2026-06-21 13:30:00+00:00,44.12201,11.37465,ARPAE,ARPAE
ARPAE::STA_44.1292_11.1176,ARPAE Station STA_44.1292_11.1176,TARIA2M,25.700000000000045,2026-06-21 13:30:00+00:00,44.12921,11.11764,ARPAE,ARPAE
ARPAE::STA_44.1297_11.5135,ARPAE Station STA_44.1297_11.5135,TARIA2M,29.200000000000045,2026-06-21 13:30:00+00:00,44.12973,11.5135,ARPAE,ARPAE
ARPAE::STA_44.1344_11.0428,ARPAE Station STA_44.1344_11.0428,TARIA2M,27.80000000000001,2026-06-21 13:30:00+00:00,44.13436,11.0428,ARPAE,ARPAE
ARPAE::STA_44.1349_11.6529,ARPAE Station STA_44.1349_11.6529,TARIA2M,26.80000000000001,2026-06-21 13:30:00+00:00,44.13487,11.65293,ARPAE,ARPAE
ARPAE::STA_44.1483_11.6914,ARPAE Station STA_44.1483_11.6914,TARIA2M,31.30000000000001,2026-06-21 13:30:00+00:00,44.14833,11.69139,ARPAE,ARPAE
ARPAE::STA_44.1521_12.1422,ARPAE Station STA_44.1521_12.1422,TARIA2M,33.400000000000034,2026-06-21 13:30:00+00:00,44.15206,12.14217,ARPAE,ARPAE
ARPAE::STA_44.2064_12.4013,ARPAE Station STA_44.2064_12.4013,TARIA2M,28.0,2026-06-21 13:25:00+00:00,44.20645,12.40132,ARPAE,ARPAE
ARPAE::STA_44.2144_11.5056,ARPAE Station STA_44.2144_11.5056,TARIA2M,34.80000000000001,2026-06-21 13:30:00+00:00,44.21436,11.50565,ARPAE,ARPAE
ARPAE::STA_44.2146_12.4759,ARPAE Station STA_44.2146_12.4759,TARIA2M,27.860000000000014,2026-06-21 13:25:00+00:00,44.21458,12.47587,ARPAE,ARPAE
ARPAE::STA_44.2157_11.2568,ARPAE Station STA_44.2157_11.2568,TARIA2M,25.5,2026-06-21 13:30:00+00:00,44.21571,11.25681,ARPAE,ARPAE
ARPAE::STA_44.2252_11.3236,ARPAE Station STA_44.2252_11.3236,TARIA2M,27.90000000000004,2026-06-21 13:30:00+00:00,44.22519,11.32364,ARPAE,ARPAE
ARPAE::STA_44.2262_11.2226,ARPAE Station STA_44.2262_11.2226,TARIA2M,30.30000000000001,2026-06-21 13:30:00+00:00,44.22625,11.22257,ARPAE,ARPAE
ARPAE::STA_44.227_11.7378,ARPAE Station STA_44.227_11.7378,TARIA2M,29.100000000000023,2026-06-21 13:30:00+00:00,44.22699,11.73784,ARPAE,ARPAE
ARPAE::STA_44.2303_11.0591,ARPAE Station STA_44.2303_11.0591,TARIA2M,31.100000000000023,2026-06-21 13:30:00+00:00,44.23029,11.05908,ARPAE,ARPAE
ARPAE::STA_44.2536_11.4254,ARPAE Station STA_44.2536_11.4254,TARIA2M,30.0,2026-06-21 13:30:00+00:00,44.2536,11.42536,ARPAE,ARPAE
ARPAE::STA_44.2609_11.3282,ARPAE Station STA_44.2609_11.3282,TARIA2M,29.90000000000004,2026-06-21 13:00:00+00:00,44.26086,11.32819,ARPAE,ARPAE
ARPAE::STA_44.2878_11.1131,ARPAE Station STA_44.2878_11.1131,TARIA2M,32.60000000000002,2026-06-21 13:30:00+00:00,44.2878,11.11313,ARPAE,ARPAE
ARPAE::STA_44.28_11.2617,ARPAE Station STA_44.28_11.2617,TARIA2M,29.90000000000004,2026-06-21 13:30:00+00:00,44.28002,11.26172,ARPAE,ARPAE
ARPAE::STA_44.3139_12.1602,ARPAE Station STA_44.3139_12.1602,TARIA2M,33.60000000000002,2026-06-21 13:30:00+00:00,44.31392,12.1602,ARPAE,ARPAE
ARPAE::STA_44.3332_11.7495,ARPAE Station STA_44.3332_11.7495,TARIA2M,34.51000000000005,2026-06-21 13:15:00+00:00,44.3332,11.74953,ARPAE,ARPAE
ARPAE::STA_44.3454_11.7129,ARPAE Station STA_44.3454_11.7129,TARIA2M,35.700000000000045,2026-06-21 13:30:00+00:00,44.34535,11.71292,ARPAE,ARPAE
ARPAE::STA_44.3468_11.0846,ARPAE Station STA_44.3468_11.0846,TARIA2M,30.40000000000004,2026-06-21 13:30:00+00:00,44.3468,11.08455,ARPAE,ARPAE
ARPAE::STA_44.3531_12.265,ARPAE Station STA_44.3531_12.265,TARIA2M,33.200000000000045,2026-06-21 13:30:00+00:00,44.35313,12.26505,ARPAE,ARPAE
ARPAE::STA_44.3763_11.0087,ARPAE Station STA_44.3763_11.0087,TARIA2M,28.600000000000023,2026-06-21 13:30:00+00:00,44.37632,11.00875,ARPAE,ARPAE
ARPAE::STA_44.4027_11.4621,ARPAE Station STA_44.4027_11.4621,TARIA2M,34.0,2026-06-21 13:30:00+00:00,44.40274,11.46209,ARPAE,ARPAE
ARPAE::STA_44.4111_11.597,ARPAE Station STA_44.4111_11.597,TARIA2M,35.47000000000003,2026-06-21 13:30:00+00:00,44.41112,11.59701,ARPAE,ARPAE
ARPAE::STA_44.4403_11.1384,ARPAE Station STA_44.4403_11.1384,TARIA2M,31.5,2026-06-21 13:30:00+00:00,44.4403,11.13837,ARPAE,ARPAE
ARPAE::STA_44.4485_11.8667,ARPAE Station STA_44.4485_11.8667,TARIA2M,35.150000000000034,2026-06-21 13:30:00+00:00,44.44853,11.86667,ARPAE,ARPAE
ARPAE::STA_44.4556_11.3108,ARPAE Station STA_44.4556_11.3108,TARIA2M,34.30000000000001,2026-06-21 13:30:00+00:00,44.45556,11.31083,ARPAE,ARPAE
ARPAE::STA_44.4761_11.3256,ARPAE Station STA_44.4761_11.3256,TARIA2M,33.30000000000001,2026-06-21 13:00:00+00:00,44.47611,11.32556,ARPAE,ARPAE
ARPAE::STA_44.4787_11.2984,ARPAE Station STA_44.4787_11.2984,TARIA2M,32.30000000000001,2026-06-21 13:30:00+00:00,44.4787,11.29836,ARPAE,ARPAE
ARPAE::STA_44.4942_11.3468,ARPAE Station STA_44.4942_11.3468,TARIA2M,34.30000000000001,2026-06-21 13:30:00+00:00,44.4942,11.34677,ARPAE,ARPAE
ARPAE::STA_44.4961_11.2001,ARPAE Station STA_44.4961_11.2001,TARIA2M,34.33000000000004,2026-06-21 13:30:00+00:00,44.49614,11.20006,ARPAE,ARPAE
ARPAE::STA_44.4997_11.3461,ARPAE Station STA_44.4997_11.3461,TARIA2M,35.60000000000002,2026-06-21 13:30:00+00:00,44.49972,11.34611,ARPAE,ARPAE
ARPAE::STA_44.5035_11.0036,ARPAE Station STA_44.5035_11.0036,TARIA2M,34.54000000000002,2026-06-21 13:30:00+00:00,44.50354,11.00357,ARPAE,ARPAE
ARPAE::STA_44.5484_11.3674,ARPAE Station STA_44.5484_11.3674,TARIA2M,35.30000000000001,2026-06-21 13:30:00+00:00,44.54841,11.36743,ARPAE,ARPAE
ARPAE::STA_44.5635_11.844,ARPAE Station STA_44.5635_11.844,TARIA2M,35.910000000000025,2026-06-21 13:30:00+00:00,44.5635,11.84403,ARPAE,ARPAE
ARPAE::STA_44.571_11.5338,ARPAE Station STA_44.571_11.5338,TARIA2M,34.48000000000002,2026-06-21 13:30:00+00:00,44.57105,11.53379,ARPAE,ARPAE
ARPAE::STA_44.5734_12.1013,ARPAE Station STA_44.5734_12.1013,TARIA2M,34.80000000000001,2026-06-21 13:30:00+00:00,44.57337,12.10134,ARPAE,ARPAE
ARPAE::STA_44.6278_11.2906,ARPAE Station STA_44.6278_11.2906,TARIA2M,34.450000000000045,2026-06-21 13:30:00+00:00,44.62775,11.29056,ARPAE,ARPAE
ARPAE::STA_44.6323_11.4411,ARPAE Station STA_44.6323_11.4411,TARIA2M,34.60000000000002,2026-06-21 13:30:00+00:00,44.63232,11.44114,ARPAE,ARPAE
ARPAE::STA_44.63_11.0275,ARPAE Station STA_44.63_11.0275,TARIA2M,35.58000000000004,2026-06-21 13:30:00+00:00,44.63005,11.02747,ARPAE,ARPAE
ARPAE::STA_44.6538_11.6226,ARPAE Station STA_44.6538_11.6226,TARIA2M,35.60000000000002,2026-06-21 13:30:00+00:00,44.65378,11.62264,ARPAE,ARPAE
ARPAE::STA_44.6539_11.2686,ARPAE Station STA_44.6539_11.2686,TARIA2M,36.30000000000001,2026-06-21 13:30:00+00:00,44.6539,11.2686,ARPAE,ARPAE
ARPAE::STA_44.6767_12.2494,ARPAE Station STA_44.6767_12.2494,TARIA2M,29.930000000000007,2026-06-21 13:15:00+00:00,44.67667,12.24944,ARPAE,ARPAE
ARPAE::STA_44.6884_12.2116,ARPAE Station STA_44.6884_12.2116,TARIA2M,33.80000000000001,2026-06-21 13:30:00+00:00,44.6884,12.21161,ARPAE,ARPAE
ARPAE::STA_44.695_11.1449,ARPAE Station STA_44.695_11.1449,TARIA2M,34.860000000000014,2026-06-21 13:30:00+00:00,44.695,11.14493,ARPAE,ARPAE
ARPAE::STA_44.8138_12.2483,ARPAE Station STA_44.8138_12.2483,TARIA2M,31.5,2026-06-21 13:30:00+00:00,44.81376,12.24834,ARPAE,ARPAE
ARPAE::STA_44.8261_11.1258,ARPAE Station STA_44.8261_11.1258,TARIA2M,35.48000000000002,2026-06-21 13:30:00+00:00,44.82606,11.12578,ARPAE,ARPAE
ARPAE::STA_44.8319_11.4544,ARPAE Station STA_44.8319_11.4544,TARIA2M,35.07000000000005,2026-06-21 13:30:00+00:00,44.83186,11.45436,ARPAE,ARPAE
ARPAE::STA_44.8325_11.6211,ARPAE Station STA_44.8325_11.6211,TARIA2M,35.360000000000014,2026-06-21 13:30:00+00:00,44.8325,11.62114,ARPAE,ARPAE
ARPAE::STA_44.835_12.098,ARPAE Station STA_44.835_12.098,TARIA2M,36.200000000000045,2026-06-21 13:30:00+00:00,44.83504,12.09804,ARPAE,ARPAE
ARPAE::STA_44.8391_11.284,ARPAE Station STA_44.8391_11.284,TARIA2M,35.21000000000004,2026-06-21 13:30:00+00:00,44.83906,11.28402,ARPAE,ARPAE
ARPAE::STA_44.8589_11.6562,ARPAE Station STA_44.8589_11.6562,TARIA2M,36.0,2026-06-21 13:30:00+00:00,44.85892,11.65625,ARPAE,ARPAE
ARPAE::STA_44.8861_11.0163,ARPAE Station STA_44.8861_11.0163,TARIA2M,36.25,2026-06-21 13:30:00+00:00,44.88612,11.01631,ARPAE,ARPAE
ARPAE::STA_44.8883_11.6081,ARPAE Station STA_44.8883_11.6081,TARIA2M,34.200000000000045,2026-06-21 13:30:00+00:00,44.8883,11.60807,ARPAE,ARPAE
