station_id,station_name,lat,lon,gestore,source,PREC_value,PREC_dt,TARIA2M_value,TARIA2M_dt,PRESS_value,PRESS_dt,VV_value,VV_dt,UMID2M_value,UMID2M_dt,PREC_range_flag,TARIA2M_range_flag,PRESS_range_flag,VV_range_flag,UMID2M_range_flag,PREC_robust_z,PREC_outlier_flag,TARIA2M_robust_z,TARIA2M_outlier_flag,PRESS_robust_z,PRESS_outlier_flag,VV_robust_z,VV_outlier_flag,UMID2M_robust_z,UMID2M_outlier_flag,any_outlier_flag,coastal_weight,dist_to_coast_km,any_flag
DPC::170,Spilimbergo,46.108589,12.882468,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.9,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.8243888888888883,False,,,,,,,False,0.396,85.6,False
DPC::171,Squarzare,45.843915,12.617717,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.606,50.2,False
DPC::173,Subit di Attimis,46.204826,13.351728,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.2,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.24356944444444448,False,,,,,,,False,0.491,69.7,False
DPC::174,Tarvisio,46.504294,13.593889,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.2,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.4309305555555555,False,,,,,,,False,0.335,96.0,False
DPC::178,Timau,46.576328649824,13.006825447083,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,24.2,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1803749999999997,False,,,,,,,False,0.201,118.6,False
DPC::180,Tolmezzo meteo,46.421783,13.021855,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,31.2,2026-06-21 14:15:00+00:00,,,2.4,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.1311527777777776,False,,,0.5901875,False,,,False,0.29,103.4,False
DPC::181,Torreano T. Chiarò,46.125494,13.430038,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.553,59.1,False
DPC::183,Torviscosa,45.818806,13.275533,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,36.3,2026-06-21 14:15:00+00:00,,,3.1,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,1.0866944444444435,False,,,1.1803750000000002,False,,,False,0.65,42.7,False
DPC::184,Tramonti di Sotto,46.298232,12.793013,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.7,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.33725,False,,,,,,,False,0.299,101.9,False
DPC::185,Tramonti invaso,46.240651,12.750119,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,27.9,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.48713888888888895,False,,,,,,,False,0.342,94.8,False
DPC::189,Tribil inferiore,46.119376554462,13.585106728836,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,28.0,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.4684027777777776,False,,,,,,,False,0.583,54.1,False
DPC::19,Campone,46.259451,12.831403,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.0,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.2810416666666665,False,,,,,,,False,0.316,99.0,False
DPC::190,Tricesimo,46.151582,13.213877,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.7,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.599555555555556,False,,,,,,,False,0.486,70.4,False
DPC::191,Trieste Cattinara,45.635369,13.83295,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,31.6,2026-06-21 14:15:00+00:00,,,1.7,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.20609722222222243,False,,,0.0,False,,,False,0.872,5.2,False
DPC::193,Uccea,46.306483,13.400202,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.8,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.1311527777777776,False,,,,,,,False,0.439,78.4,False
DPC::194,Udine,46.064985,13.236595,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.3,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.8993333333333323,False,,,,,,,False,0.536,61.9,False
DPC::196,Vacile,46.144543,12.887664,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.6,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.7681805555555555,False,,,,,,,False,0.384,87.7,False
DPC::197,Val dei Sass,46.114392,12.492302,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,18.8,2026-06-21 14:15:00+00:00,,,3.9,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-2.192124999999999,False,,,1.854875,False,,,False,0.453,76.0,False
DPC::198,Val Ugovizza,46.542897,13.474891,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,24.6,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1054305555555548,False,,,,,,,False,0.3,101.9,False
DPC::199,Villa Santina T. Degano,46.411276,12.906771,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.265,107.7,False
DPC::2,Alesso,46.309217,13.055607,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,34.1,2026-06-21 14:00:00+00:00,,,,,,,False,False,False,False,False,,False,0.6745,False,,,,,,,False,0.36,91.8,False
DPC::201,Villotta di Chions,45.855064,12.757509,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.7,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.9742777777777779,False,,,,,,,False,0.566,56.9,False
DPC::205,Zavattina T. Cormor,45.833708,13.159947,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.598,51.6,False
DPC::206,Zeglianutto,46.195981,13.153527,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.6,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.5808194444444444,False,,,,,,,False,0.446,77.2,False
DPC::208,Zompitta meteo,46.171431,13.25473,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,34.5,2026-06-21 14:15:00+00:00,,,0.9,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.7494444444444441,False,,,-0.6745,False,,,False,0.486,70.4,False
DPC::209,Zuiano,45.874009,12.713078,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.7,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.7869166666666668,False,,,,,,,False,0.567,56.7,False
DPC::21,Casera Pradut,46.256859,12.563928,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,22.2,2026-06-21 14:00:00+00:00,,,2.1,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,False,-1.555097222222222,False,,,0.33725000000000016,False,,,False,0.355,92.6,False
DPC::210,Capriva,45.958076,13.51241,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.1933333333333,2026-06-21 14:15:00+00:00,,,1.53333333333333,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.8793481481481414,False,,,-0.14052083333333604,False,,,False,0.668,39.7,False
DPC::211,Cervignano,45.849444,13.337006,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.22,2026-06-21 14:15:00+00:00,,,2.0,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.8843444444444438,False,,,0.25293750000000004,False,,,False,0.665,40.3,False
DPC::212,Trieste,45.649981,13.752239,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.8333333333333,2026-06-21 14:15:00+00:00,,,0.76,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.12490740740741357,False,,,-0.7925375,False,,,False,0.895,1.4,False
DPC::213,Lignano,45.701878,13.147102,DPC,DPC,,,33.2666666666667,2026-06-21 14:15:00+00:00,,,4.30666666666667,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,,0.518365740740747,False,,,2.1977458333333364,False,,,False,0.614,48.7,False
DPC::214,Monte Zoncolan,46.502413,12.926352,DPC,DPC,,,19.6333333333333,2026-06-21 14:15:00+00:00,,,2.84,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,,-2.035990740740746,False,,,0.9611624999999999,False,,,False,0.222,115.0,False
DPC::215,Pradamano,46.04425,13.302889,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.6533333333333,2026-06-21 14:15:00+00:00,,,2.72,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.7781731481481416,False,,,0.8599875000000002,False,,,False,0.566,56.8,False
DPC::216,Lauzacco,45.981902,13.272524,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.6,2026-06-21 14:15:00+00:00,,,2.3,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.7681805555555555,False,,,0.505875,False,,,False,0.587,53.4,False
DPC::217,Bicinicco,45.928831,13.240113,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.7133333333333,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.7894148148148088,False,,,,,,,False,0.598,51.5,False
DPC::218,Gorgo,45.736014,13.021434,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.0666666666667,2026-06-21 14:15:00+00:00,,,2.32,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.6682546296296353,False,,,0.5227375,False,,,False,0.554,58.9,False
DPC::219,Cave del Predil,46.437058,13.567822,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,27.38,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.5845666666666667,False,,,,,,,False,0.377,88.9,False
DPC::22,Casera Zoufplan bassa,46.557692,12.983371,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,20.1,2026-06-21 14:00:00+00:00,,,2.5,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,False,-1.9485555555555545,False,,,0.6745,False,,,False,0.206,117.7,False
DPC::221,Musi,46.312676,13.274721,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.3133333333333,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.4096962962963023,False,,,,,,,False,0.411,83.0,False
DPC::222,Chievolis,46.254593,12.734103,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,26.62,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,-0.7269611111111107,False,,,,,,,False,0.336,95.8,False
DPC::223,San Pietro al Natisone,46.114254,13.486846,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.8266666666667,2026-06-21 14:15:00+00:00,,,1.51333333333333,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.8106490740740807,False,,,-0.15738333333333604,False,,,False,0.571,56.1,False
DPC::224,Rivis,46.009008,12.945618,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.98,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.6520166666666658,False,,,,,,,False,0.457,75.3,False
DPC::225,Camino,45.919409,12.937408,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.2533333333333,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.7032287037036976,False,,,,,,,False,0.482,71.2,False
DPC::227,Scedina San Floriano,45.97707,13.59432,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.5,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.562083333333333,False,,,,,,,False,0.673,38.8,False
DPC::228,Fornace Lucinico,45.946762,13.565849,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.0,2026-06-21 14:15:00+00:00,,,0.566666666666667,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.8431249999999997,False,,,-0.9555416666666663,False,,,False,0.686,36.6,False
DPC::229,Nimis Ramandolo,46.219088,13.263235,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,32.6666666666667,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.4059490740740801,False,,,,,,,False,0.462,74.4,False
DPC::23,Cason di Lanza,46.567936,13.168694,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,22.9,2026-06-21 14:00:00+00:00,,,1.7,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,False,-1.423944444444444,False,,,0.0,False,,,False,0.239,112.1,False
DPC::230,Savorgnano,46.163634,13.27627,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.2,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.6932361111111113,False,,,,,,,False,0.496,68.7,False
DPC::231,Spessa di Cividale,46.033379,13.442843,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,34.1666666666667,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.6869907407407466,False,,,,,,,False,0.609,49.6,False
DPC::232,Mariano del Friuli,45.906572,13.453118,DPC,DPC,0.173333333333333,2026-06-21 14:30:00+00:00,35.1,2026-06-21 14:30:00+00:00,,,1.66666666666667,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,0.861861111111111,False,,,-0.02810416666666376,False,,,False,0.68,37.7,False
DPC::233,Cormons Monte,45.961144,13.478387,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.1666666666667,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.8743518518518577,False,,,,,,,False,0.658,41.3,False
DPC::234,Buttrio,46.00439,13.35599,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.4333333333333,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.7369537037036974,False,,,,,,,False,0.602,50.8,False
DPC::235,Dolegnano,45.99164,13.41224,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,34.8333333333333,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.8118981481481417,False,,,,,,,False,0.625,47.0,False
DPC::236,Premariacco Ipplis,46.03814,13.42421,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,34.0666666666667,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,0.6682546296296353,False,,,,,,,False,0.602,50.8,False
DPC::237,Fogliano Redipuglia,45.86692,13.47545,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.7333333333333,2026-06-21 14:15:00+00:00,,,1.26666666666667,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.6058009259259192,False,,,-0.3653541666666639,False,,,False,0.706,33.2,False
DPC::238,Caneva,45.98485,12.46588,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.8666666666667,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.630782407407414,False,,,,,,,False,0.539,61.5,False
DPC::25,Cedarchis,46.456389,13.035886,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,30.7,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.037472222222222074,False,,,,,,,False,0.275,106.1,False
DPC::28,Cellino,46.246394,12.471192,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,26.9,2026-06-21 14:00:00+00:00,,,,,,,False,False,False,False,False,,False,-0.6745,False,,,,,,,False,0.368,90.3,False
DPC::29,Cerneglons,46.055799,13.317992,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.565,57.1,False
DPC::3,Alnicco,46.117875,13.165936,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.8,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.6182916666666659,False,,,,,,,False,0.489,69.9,False
DPC::31,Chiout,46.45213,13.371963,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.0,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.4684027777777776,False,,,,,,,False,0.344,94.3,False
DPC::32,Chiusaforte,46.40467,13.317505,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.2,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.24356944444444448,False,,,,,,,False,0.365,90.9,False
DPC::33,Cilia,46.225803,12.795091,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.4,2026-06-21 14:15:00+00:00,,,0.5,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.3934583333333334,False,,,-1.0117500000000001,False,,,False,0.343,94.5,False
DPC::34,Cimolais,46.285646,12.440843,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,24.1,2026-06-21 14:30:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1991111111111104,False,,,,,,,False,0.344,94.4,False
DPC::36,Cividale T. P.,46.096666,13.41823,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.6,2026-06-21 14:15:00+00:00,,,2.0,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.7681805555555555,False,,,0.25293750000000004,False,,,False,0.568,56.6,False
DPC::37,Clauzetto,46.229907,12.917954,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.9,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.11241666666666689,False,,,,,,,False,0.357,92.2,False
DPC::4,Andreis,46.198832,12.611949,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,27.0,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.6557638888888886,False,,,,,,,False,0.387,87.2,False
DPC::40,Col della Gallina meteo,46.055336,12.462044,DPC,DPC,,,22.9,2026-06-21 14:15:00+00:00,,,2.7,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,,-1.423944444444444,False,,,0.8431250000000002,False,,,False,0.493,69.2,False
DPC::41,Collalto borgo di sotto,46.19208,13.203442,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,33.0,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.4684027777777776,False,,,,,,,False,0.462,74.5,False
DPC::42,Collina,46.585563,12.839013,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,24.4,2026-06-21 14:00:00+00:00,,,,,,,False,False,False,False,False,,False,-1.1429027777777776,False,,,,,,,False,0.155,126.4,False
DPC::43,Colloredo di Prato,46.057162,13.139608,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,34.1,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,0.6745,False,,,,,,,False,0.509,66.6,False
DPC::44,Colloredo M. A.,46.166856,13.146103,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.459,75.1,False
DPC::47,Cordenons,46.009192,12.700403,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,33.7,2026-06-21 14:30:00+00:00,,,1.9,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,0.599555555555556,False,,,0.16862499999999997,False,,,False,0.491,69.5,False
DPC::48,Cormons,45.976776,13.453358,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,36.0,2026-06-21 14:00:00+00:00,,,1.5,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,False,1.0304861111111108,False,,,-0.16862499999999997,False,,,False,0.643,43.8,False
DPC::5,Arba,46.142589,12.808347,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,32.7,2026-06-21 14:15:00+00:00,,,1.3,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.41219444444444486,False,,,-0.33724999999999994,False,,,False,0.391,86.5,False
DPC::500,Muggia S+M,45.610448,13.752571,DPC,DPC,,,,,,,1.48666666666667,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,,,,,,-0.17986666666666393,False,,,False,0.876,4.6,False
DPC::503,Val Sughet,46.118707,12.505972,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,19.5,2026-06-21 14:30:00+00:00,,,3.5,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,-2.0609722222222215,False,,,1.517625,False,,,False,0.449,76.7,False
DPC::504,Trieste Nautico,45.647373,13.764613,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,31.2866666666667,2026-06-21 14:30:00+00:00,,,1.49333333333333,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,0.14739074074074707,False,,,-0.17424583333333607,False,,,False,0.9,0.5,False
DPC::505,Piancavallo,46.114924,12.524263,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,23.72,2026-06-21 14:30:00+00:00,,,0.993333333333333,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,-1.270308333333333,False,,,-0.5958083333333336,False,,,False,0.45,76.5,False
DPC::511,Borgo Grotta Gigante,45.709423,13.76463,DPC,DPC,0.0,2026-06-21 14:30:00+00:00,31.5266666666667,2026-06-21 14:30:00+00:00,,,1.87333333333333,2026-06-21 14:30:00+00:00,,,False,False,False,False,False,,False,0.19235740740741344,False,,,0.14614166666666387,False,,,False,0.864,6.6,False
DPC::512,San Mauro,46.14688,13.026494,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.431,79.8,False
DPC::514,Candaglia,46.064067,12.443082,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,24.4,2026-06-21 14:15:00+00:00,,,0.7,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.1429027777777776,False,,,-0.843125,False,,,False,0.489,69.9,False
DPC::515,Malghe Mersino,46.212423,13.524168,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,22.8,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-1.4426805555555546,False,,,,,,,False,0.516,65.4,False
DPC::516,Montemaggiore,46.194466,13.532769,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,28.6,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.3559861111111107,False,,,,,,,False,0.528,63.3,False
DPC::517,Palmanova,45.91118,13.333072,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,35.7,2026-06-21 14:15:00+00:00,,,2.5,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,0.9742777777777779,False,,,0.6745,False,,,False,0.639,44.6,False
DPC::518,Stadio Biathlon Piani di Luzza,46.571172,12.745465,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,23.4,2026-06-21 14:15:00+00:00,,,0.9,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.3302638888888885,False,,,-0.6745,False,,,False,0.137,129.3,False
DPC::519,Matajur,46.211698,13.529182,DPC,DPC,,,21.1266666666667,2026-06-21 14:00:00+00:00,,,2.88666666666667,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,,-1.7561981481481412,False,,,1.0005083333333362,False,,,False,0.517,65.2,False
DPC::52,Doberdò,45.842959,13.547246,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,30.2,2026-06-21 14:15:00+00:00,,,2.9,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.05620833333333344,False,,,1.0117500000000001,False,,,False,0.74,27.6,False
DPC::520,Cazzaso,46.43068,12.99673,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,26.3,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.7869166666666663,False,,,,,,,False,0.279,105.3,False
DPC::521,Fusine Valico,46.495869,13.68666,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,27.8,2026-06-21 14:15:00+00:00,,,1.3,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.5058749999999996,False,,,-0.33724999999999994,False,,,False,0.345,94.3,False
DPC::522,Claut tre pini,46.263452,12.500334,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,27.0,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.6557638888888886,False,,,,,,,False,0.355,92.5,False
DPC::523,Malga Valine,46.236487,12.675633,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,22.6,2026-06-21 14:15:00+00:00,,,0.7,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.480152777777777,False,,,-0.843125,False,,,False,0.355,92.5,False
DPC::524,Ravedis invaso,46.171862,12.656364,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,29.7,2026-06-21 14:15:00+00:00,,,1.4,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.149888888888889,False,,,-0.25293750000000004,False,,,False,0.398,85.2,False
DPC::526,Venzone Tagliamento,46.335267,13.134807,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,,,,,,,,,False,False,False,False,False,,False,,,,,,,,,False,0.366,90.6,False
DPC::527,Monte Lussari,46.482062,13.520179,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,21.0733333333333,2026-06-21 14:15:00+00:00,,,2.11333333333333,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.7661907407407467,False,,,0.3484916666666641,False,,,False,0.343,94.5,False
DPC::528,Pietratagliata,46.482524,13.299785,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,25.5,2026-06-21 14:15:00+00:00,,,0.7,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-0.9368055555555552,False,,,-0.843125,False,,,False,0.314,99.4,False
DPC::530,Forni di sopra,46.409755,12.593751,DPC,DPC,0.0,2026-06-21 14:00:00+00:00,24.3866666666667,2026-06-21 14:00:00+00:00,,,3.35333333333333,2026-06-21 14:00:00+00:00,,,False,False,False,False,False,,False,-1.1454009259259195,False,,,1.3939666666666641,False,,,False,0.253,109.7,False
DPC::532,Coritis,46.347423,13.392928,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,30.1,2026-06-21 14:15:00+00:00,,,,,,,False,False,False,False,False,,False,-0.07494444444444415,False,,,,,,,False,0.412,82.8,False
DPC::534,Casera Pieltinis,46.484141,12.72301,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,19.7,2026-06-21 14:15:00+00:00,,,0.8,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-2.0234999999999994,False,,,-0.7588125,False,,,False,0.192,120.0,False
DPC::535,Chiansaveit,46.451796,12.626534,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,19.6,2026-06-21 14:15:00+00:00,,,0.2,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-2.04223611111111,False,,,-1.2646875,False,,,False,0.223,114.8,False
DPC::536,Malga Chiampiuz,46.352878,12.67754,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,19.5,2026-06-21 14:15:00+00:00,,,2.3,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-2.0609722222222215,False,,,0.505875,False,,,False,0.281,105.0,False
DPC::537,Malga Rest,46.348537,12.79841,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,20.6,2026-06-21 14:15:00+00:00,,,2.8,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.854874999999999,False,,,0.9274374999999999,False,,,False,0.267,107.3,False
DPC::538,Rifugio Pussa,46.345945,12.590436,DPC,DPC,0.0,2026-06-21 14:15:00+00:00,22.1,2026-06-21 14:15:00+00:00,,,0.8,2026-06-21 14:15:00+00:00,,,False,False,False,False,False,,False,-1.5738333333333325,False,,,-0.7588125,False,,,False,0.295,102.7,False
